Id,TextTopics,TopicPercentages
99_5285_4,65,0.5682265
99_5286_4,17,0.48229435
99_5287_4,16,0.37454072
99_5288_4,3,0.70586556
99_5289_4,16,0.664992
99_5290_4,41,0.8108855
99_5291_4,20,0.7746377
99_5293_4,50,0.49037606
99_5295_4,17,0.5157733
99_5296_4,16,0.6915008
99_5297_4,45,0.764253
99_5298_4,24,0.4750384
99_5299_4,3,0.82890457
99_5300_4,18,0.3174824
99_5303_4,16,0.664992
99_5304_4,16,0.6649919
99_5305_4,62,0.48140094
99_5307_4,35,0.49108472
99_5310_4,49,0.9101786
99_5311_4,16,0.5895989
99_5313_4,3,0.34287357
99_5314_4,34,0.3046773
99_5316_4,17,0.33134365
99_5317_4,46,0.48383927
99_5319_4,17,0.6731031
99_5320_4,32,0.88048905
99_5321_4,18,0.37555072
99_5324_4,18,0.33006388
99_5325_4,46,0.6950635
99_5326_4,12,0.4957865
99_5328_4,57,0.8801291
99_5329_4,59,0.36347243
99_5330_4,59,0.82328105
99_5331_4,16,0.49701762
99_5332_4,62,0.7294654
99_5333_4,27,0.45583218
99_5334_4,8,0.51574033
99_5335_4,22,0.45608544
99_5336_4,16,0.6649889
99_5337_4,15,0.6023873
99_5339_4,15,0.5682064
99_5340_4,42,0.61898106
99_5342_4,13,0.46159148
99_5346_4,64,0.37105954
99_5347_4,1,0.5268963
99_5348_4,21,0.6611307
99_5349_4,18,0.43641764
99_5350_4,26,0.6526811
99_5353_4,16,0.48530525
99_5354_4,20,0.82207584
99_5355_4,22,0.75752
99_5357_4,5,0.4130975
99_5358_4,3,0.8970688
99_5359_4,16,0.664992
99_5360_4,10,0.742036
99_5361_4,6,0.39525977
99_5362_4,16,0.60033023
99_5365_4,20,0.41380373
99_5367_4,53,0.59183484
99_5368_4,18,0.6680063
99_5369_4,16,0.48105925
99_5371_4,15,0.7082563
99_5372_4,2,0.4448577
99_5373_4,51,0.44221088
99_5374_4,2,0.8216348
99_5376_4,20,0.81213194
99_5378_4,58,0.57795966
99_5379_4,59,0.65066516
99_5380_4,39,0.49107742
99_5381_4,21,0.7791558
99_5382_4,45,0.6595627
99_5383_4,16,0.4242271
99_5384_4,59,0.8055247
99_5385_4,33,0.59730184
99_5387_4,33,0.6116341
99_5388_4,15,0.5909857
99_5389_4,17,0.9019302
99_5390_4,16,0.66499174
99_5392_4,18,0.3850844
99_5393_4,62,0.50636834
99_5394_4,13,0.73893225
99_5395_4,10,0.6081956
99_5396_4,29,0.65061986
99_5397_4,62,0.36656037
99_5398_4,9,0.3689108
99_5399_4,46,0.85211605
99_5400_4,16,0.6649919
99_5401_4,16,0.36070043
99_5403_4,61,0.9362809
99_5404_4,16,0.48969215
99_5405_4,53,0.3825675
99_5406_4,18,0.66800606
99_5408_4,53,0.6360317
99_5410_4,37,0.84738785
99_5411_4,30,0.47871268
99_5412_4,23,0.5590929
99_5413_4,39,0.5561275
99_5414_4,55,0.80800754
99_5415_4,26,0.39427698
99_5419_4,55,0.48613256
99_5420_4,16,0.42577612
99_5422_4,26,0.35874975
99_5424_4,53,0.65315264
99_5426_4,16,0.46945116
99_5427_4,63,0.7697535
99_5428_4,47,0.37166548
99_5429_4,13,0.54351705
99_5430_4,23,0.44403452
99_5431_4,12,0.54546404
99_5432_4,16,0.5792764
99_5435_4,16,0.41343018
99_5436_4,55,0.40479177
99_5437_4,11,0.7249566
99_5438_4,50,0.3717025
99_5439_4,4,0.5902103
99_5440_4,16,0.572064
99_5441_4,47,0.7752085
99_5442_4,53,0.45171666
99_5443_4,18,0.4805674
99_5444_4,16,0.40527028
99_5445_4,12,0.4928145
99_5446_4,40,0.48266587
99_5448_4,4,0.48117498
99_5449_4,55,0.9392735
99_5450_4,58,0.8604055
99_5451_4,4,0.6228969
99_5452_4,18,0.46751451
99_5453_4,52,0.9017677
99_5456_4,55,0.6565885
99_5457_4,53,0.65315247
99_5459_4,16,0.66499203
99_5461_4,56,0.6114561
99_5463_4,3,0.4908282
99_5464_4,12,0.48386478
99_5469_4,65,0.31502497
99_5470_4,16,0.4580645
99_5471_4,6,0.59118944
99_5472_4,43,0.6500489
99_5473_4,2,0.5786933
99_5474_4,55,0.58310604
99_5475_4,61,0.49069446
99_5477_4,24,0.48363626
99_5479_4,55,0.46373788
99_5480_4,17,0.6491273
99_5481_4,35,0.6616671
99_5483_4,53,0.6588392
99_5485_4,44,0.6487016
99_5486_4,30,0.73573077
99_5487_4,44,0.66053724
99_5488_4,16,0.4850903
99_5489_4,22,0.32688293
99_5490_4,37,0.5395165
99_5491_4,46,0.7185874
99_5492_4,15,0.73023266
99_5493_4,20,0.73381865
99_5494_4,18,0.74891293
99_5495_4,29,0.48146453
99_5500_4,37,0.7810846
99_5501_4,56,0.4816029
99_5503_4,7,0.6481462
99_5504_4,12,0.50447804
99_5506_4,18,0.47116962
99_5507_4,5,0.48302174
99_5508_4,45,0.49090278
99_5509_4,18,0.74891704
99_5510_4,22,0.6496282
99_5511_4,16,0.5720042
99_5512_4,19,0.3509849
99_5513_4,12,0.39537254
99_5515_4,44,0.4816721
99_5516_4,16,0.4909869
99_5517_4,14,0.49354482
99_5518_4,18,0.40304458
99_5522_4,10,0.72763926
99_5523_4,41,0.9168244
99_5524_4,16,0.4967746
99_5530_4,16,0.3549374
99_5531_4,25,0.4276578
99_5533_4,5,0.8218416
99_5534_4,16,0.65819806
99_5536_4,34,0.67686325
99_5537_4,30,0.56333387
99_5538_4,26,0.48754585
99_5540_4,13,0.72036207
99_5541_4,41,0.30557007
99_5542_4,9,0.7106273
99_5543_4,16,0.48784733
99_5545_4,18,0.51015604
99_5546_4,24,0.4732639
99_5547_4,33,0.42765835
99_5549_4,34,0.37079918
99_5550_4,18,0.4701427
99_5554_4,40,0.8099199
99_5555_4,13,0.807005
99_5556_4,57,0.36307314
99_5558_4,15,0.4316271
99_5559_4,3,0.36555335
99_5560_4,35,0.43974617
99_5563_4,33,0.57632786
99_5565_4,18,0.51015604
99_5566_4,46,0.49662003
99_5568_4,58,0.5754574
99_5569_4,16,0.5057047
99_5570_4,41,0.49372745
99_5571_4,53,0.82363117
99_5572_4,18,0.65474087
99_5573_4,18,0.51015604
99_5574_4,65,0.5473671
99_5576_4,26,0.38854125
99_5578_4,16,0.664992
99_5579_4,18,0.51015604
99_5581_4,65,0.6255904
99_5582_4,11,0.64042604
99_5583_4,18,0.6426222
99_5584_4,10,0.8908146
99_5586_4,3,0.49083102
99_5587_4,16,0.49341452
99_5588_4,48,0.68676215
99_5591_4,18,0.6680057
99_5595_4,41,0.7023388
99_5596_4,36,0.84716886
99_5598_4,16,0.57748806
99_5599_4,16,0.664992
99_5600_4,4,0.48118162
99_5603_4,18,0.6680062
99_5604_4,48,0.306132
99_5605_4,60,0.76271886
99_5606_4,22,0.3303079
99_5610_4,26,0.49213317
99_5611_4,16,0.384083
99_5612_4,8,0.48163006
99_5613_4,37,0.7127487
99_5616_4,55,0.8920556
99_5617_4,18,0.51015604
